Order Number,Sales Date,Month,Sales Channel,Currency,Salesteam,Salesteam Region,Store Name,State,Product Name,Product Category,Order qty,unit price,unit cost,Sales Price,Cost Price,Profit
SO12038,4/19/2020,April,Online,USD,Joshua Ryan,Midwest,Metairie,Louisiana,Bedroom Furniture,Furniture,1,185.38,132.41,185.38,132.41,52.97
SO12039,3/11/2020,March,Online,USD,Frank Brown,Northeast,Pomona,California,Dinnerware,Kitchenery,8,572.56,408.97,4580.48,3271.76,1308.7199999999993
SO12040,4/29/2020,April,In-Store,USD,Joshua Ryan,Midwest,Los Angeles,California,Platters,Kitchenery,8,336.06,240.04,2688.48,1920.32,768.1600000000001
SO12041,5/6/2020,May,Distributor,USD,Adam Hernandez,Northeast,Wichita,Kansas,Rugs,Decoratives,4,618.89,442.06,2475.56,1768.24,707.3199999999999
SO12042,3/31/2020,March,Distributor,USD,Douglas Tucker,Midwest,Brandon,Florida,Vases,Decoratives,8,518.09,370.06,4144.72,2960.48,1184.2400000000002
SO12043,5/4/2020,May,In-Store,USD,Anthony Berry,West,San Buenaventura (Ventura),California,Dining Furniture,Furniture,5,174.39,124.56,871.9499999999999,622.8,249.14999999999998
SO12044,1/6/2020,January,In-Store,USD,Joe Price,Northeast,Elgin,Illinois,Festive,Decoratives,3,356.95,254.96,1070.85,764.88,305.9699999999999
SO12045,3/2/2020,March,Wholesale,USD,Nicholas Cunningham,South,Yonkers,New York,Accessories,Accessories,8,194.29,138.78,1554.32,1110.24,444.0799999999999
SO12046,2/1/2020,February,Distributor,USD,Joshua Little,South,Baton Rouge,Louisiana,Home Fragrances,Decoratives,9,497.91,355.65,4481.1900000000005,3200.85,1280.3400000000006
SO12047,2/9/2020,February,In-Store,USD,Todd Roberts,West,Concord,California,Cocktail Glasses,Drinkware,10,234.07,167.19,2340.7,1671.9,668.7999999999997
SO12048,1/21/2020,January,Wholesale,USD,Jerry Green,West,Pueblo,Colorado,Dinnerware,Kitchenery,3,305.74,218.39,917.22,655.17,262.05000000000007
SO12049,1/20/2020,January,Online,USD,Shawn Cook,Midwest,Chula Vista,California,Cookware,Kitchenery,5,590.7,421.93,2953.5,2109.65,843.8499999999999
SO12050,2/6/2020,February,In-Store,USD,Samuel Fowler,Midwest,Honolulu,Hawaii,Festive,Decoratives,1,208.54,148.96,208.54,148.96,59.579999999999984
SO12051,5/4/2020,May,Online,USD,Shawn Wallace,South,Rockford (Township),Illinois,Festive,Decoratives,7,531.81,379.87,3722.6699999999996,2659.09,1063.5799999999995
SO12052,4/28/2020,April,Wholesale,USD,Patrick Graham,South,Elgin,Illinois,Mirrors,Accessories,6,246.81,176.29,1480.8600000000001,1057.74,423.1200000000001
SO12053,3/12/2020,March,Online,USD,Patrick Graham,South,Las Vegas,Nevada,Wreaths,Decoratives,5,393.83,281.31,1969.1499999999999,1406.55,562.5999999999999
SO12054,3/31/2020,March,In-Store,USD,Shawn Cook,Midwest,Rockford (Township),Illinois,Wall Frames,Decoratives,7,542.42,387.45,3796.9399999999996,2712.15,1084.7899999999995
SO12055,5/4/2020,May,Distributor,USD,Joshua Little,South,Cary,North Carolina,Candleholders,Decoratives,7,425.63,304.02,2979.41,2128.14,851.27
SO12056,5/5/2020,May,In-Store,USD,George Lewis,West,El Cajon,California,Bedroom Furniture,Furniture,7,509.21,363.72,3564.47,2546.04,1018.4299999999998
SO12057,3/8/2020,March,Online,USD,Joshua Little,South,Manchester,New Hampshire,Candleholders,Decoratives,8,401.31,286.65,3210.48,2293.2,917.2800000000002
SO12058,3/28/2020,March,Wholesale,USD,Shawn Wallace,South,Mesa,Arizona,Wine Storage,Drinkware,8,265.19,189.42,2121.52,1515.36,606.1600000000001
SO12059,3/7/2020,March,In-Store,USD,Carl Nguyen,Midwest,Amarillo,Texas,Bakeware,Kitchenery,5,643.94,459.96,3219.7000000000003,2299.7999999999997,919.9000000000005
SO12060,3/24/2020,March,Online,USD,Joshua Kenedy,West,El Cajon,California,TV and video,Electronics,2,316.76,226.26,633.52,452.52,181.0
SO12061,4/30/2020,April,In-Store,USD,Joshua Little,South,Seattle,Washington,Floral,Decoratives,7,217.5,155.36,1522.5,1087.52,434.98
SO12062,2/6/2020,February,Wholesale,USD,Anthony Berry,West,Coral Springs,Florida,Vases,Decoratives,10,219.36,156.69,2193.6000000000004,1566.9,626.7000000000003
SO12063,3/23/2020,March,Online,USD,Douglas Tucker,Midwest,West Palm Beach,Florida,Ornaments,Decoratives,6,193.45,138.18,1160.6999999999998,829.08,331.6199999999998
SO12064,1/23/2020,January,Online,USD,Patrick Graham,South,Palatine (Township),Illinois,Baseball,Sports,7,551.38,393.84,3859.66,2756.8799999999997,1102.7800000000002
SO12065,3/11/2020,March,Wholesale,USD,Nicholas Cunningham,South,Los Angeles,California,Computers,Electronics,2,484.45,346.04,968.9,692.08,276.81999999999994
SO12066,1/11/2020,January,Wholesale,USD,Joshua Ryan,Midwest,Hartford,Connecticut,Platters,Kitchenery,6,639.33,456.67,3835.9800000000005,2740.02,1095.9600000000005
SO12067,4/28/2020,April,Wholesale,USD,Chris Armstrong,Northeast,Perry,Indiana,Pendants,Collections,1,406.32,290.23,406.32,290.23,116.08999999999997
SO12068,3/21/2020,March,Wholesale,USD,Joshua Ryan,Midwest,Santa Ana,California,Ornaments,Decoratives,5,629.66,449.76,3148.2999999999997,2248.8,899.4999999999995
SO12069,2/16/2020,February,In-Store,USD,Paul Holmes,Midwest,Brookhaven,New York,Table Linens,Decoratives,5,228.2,163.0,1141.0,815.0,326.0
SO12070,5/7/2020,May,Online,USD,Joshua Little,South,Davenport,Iowa,Bathroom Furniture,Furniture,8,595.55,425.39,4764.4,3403.12,1361.2799999999997
SO12071,5/12/2020,May,In-Store,USD,Jonathan Hawkins,West,Fort Worth,Texas,Accessories,Accessories,4,595.53,425.38,2382.12,1701.52,680.5999999999999
SO12072,2/18/2020,February,Online,USD,Chris Armstrong,Northeast,Colorado Springs,Colorado,Dining Furniture,Furniture,7,514.69,367.64,3602.8300000000004,2573.48,1029.3500000000004
SO12073,1/2/2020,January,Online,USD,Anthony Berry,West,Downers Grove (Township),Illinois,Home Fragrances,Decoratives,6,342.29,244.49,2053.7400000000002,1466.94,586.8000000000002
SO12074,4/26/2020,April,In-Store,USD,Jerry Green,West,Austin,Texas,Wardrobes,Furniture,8,569.95,407.11,4559.6,3256.88,1302.7200000000003
SO12075,2/3/2020,February,Distributor,USD,Chris Armstrong,Northeast,Spokane,Washington,Accessories,Accessories,3,348.56,248.97,1045.68,746.91,298.7700000000001
SO12076,1/18/2020,January,Wholesale,USD,Samuel Fowler,Midwest,Providence,Rhode Island,Ornaments,Decoratives,1,348.15,248.68,348.15,248.68,99.46999999999997
SO12077,2/19/2020,February,Distributor,USD,Shawn Cook,Midwest,Washington,District of Columbia,Wine Storage,Drinkware,6,182.52,130.37,1095.1200000000001,782.22,312.9000000000001
SO12078,5/17/2020,May,Wholesale,USD,Paul Holmes,Midwest,Fort Worth,Texas,Dining Furniture,Furniture,10,647.7,462.64,6477.0,4626.4,1850.6000000000004
SO12079,4/21/2020,April,Online,USD,Patrick Graham,South,Rancho Cucamonga,California,Wreaths,Decoratives,3,443.24,316.6,1329.72,949.8000000000001,379.91999999999996
SO12080,1/4/2020,January,Online,USD,George Lewis,West,Norman,Oklahoma,Audio,Electronics,5,207.61,148.29,1038.0500000000002,741.4499999999999,296.60000000000025
SO12081,3/21/2020,March,Online,USD,Adam Hernandez,Northeast,Long Beach,California,Bakeware,Kitchenery,9,298.97,213.55,2690.7300000000005,1921.95,768.7800000000004
SO12082,4/29/2020,April,Distributor,USD,Carl Nguyen,Midwest,Naperville,Illinois,Wall Coverings,Decoratives,8,337.13,240.8,2697.04,1926.4,770.6399999999999
SO12083,5/15/2020,May,Distributor,USD,Frank Brown,Northeast,Wayne,Indiana,Baseball,Sports,3,381.88,272.77,1145.6399999999999,818.31,327.3299999999999
SO12084,3/2/2020,March,Distributor,USD,Keith Griffin,Northeast,Kansas City,Missouri,Table Lamps,Lighting,5,490.13,350.1,2450.65,1750.5,700.1500000000001
SO12085,1/13/2020,January,Distributor,USD,George Lewis,West,Long Beach,California,TV and video,Electronics,4,283.26,202.33,1133.04,809.32,323.7199999999999
SO12086,2/15/2020,February,Distributor,USD,Jerry Green,West,San Diego,California,Bean Bags,Furniture,5,518.92,370.66,2594.6,1853.3000000000002,741.2999999999997
SO12087,1/13/2020,January,Distributor,USD,Roger Alexander,Midwest,Miramar,Florida,Phones,Electronics,5,559.73,399.81,2798.65,1999.05,799.6000000000001
SO12088,5/16/2020,May,Distributor,USD,Roy Rice,Midwest,Westminster,Colorado,TV and video,Electronics,2,417.1,297.93,834.2,595.86,238.34000000000003
SO12089,4/6/2020,April,Wholesale,USD,Stephen Payne,South,Newport News,Virginia,Basketball,Sports,9,248.07,177.2,2232.63,1594.8,637.8300000000002
SO12090,5/6/2020,May,In-Store,USD,Jonathan Hawkins,West,Elgin,Illinois,Collectibles,Collections,5,510.61,364.72,2553.05,1823.6000000000001,729.45
SO12091,1/29/2020,January,In-Store,USD,Chris Armstrong,Northeast,Lincoln,Nebraska,Furniture Cushions,Furniture,10,550.55,393.25,5505.5,3932.5,1573.0
SO12092,4/14/2020,April,Distributor,USD,George Lewis,West,Lexington-Fayette,Kentucky,Floral,Decoratives,1,171.27,122.34,171.27,122.34,48.93000000000001
SO12093,1/28/2020,January,Wholesale,USD,Douglas Tucker,Midwest,Mesquite,Texas,Ornaments,Decoratives,8,427.92,305.66,3423.36,2445.28,978.0799999999999
SO12094,4/14/2020,April,In-Store,USD,Jerry Green,West,Paterson,New Jersey,Candleholders,Decoratives,4,266.22,190.16,1064.88,760.64,304.2400000000001
SO12095,3/1/2020,March,Distributor,USD,Samuel Fowler,Midwest,Chandler,Arizona,Dining Furniture,Furniture,7,523.53,373.95,3664.71,2617.65,1047.06
SO12096,1/3/2020,January,Online,USD,Douglas Tucker,Midwest,Rockford (Township),Illinois,Outdoor Furniture,Furniture,10,153.15,109.39,1531.5,1093.9,437.5999999999999
SO12097,3/25/2020,March,Wholesale,USD,Roy Rice,Midwest,New Haven,Connecticut,Baseball,Sports,10,404.14,288.67,4041.3999999999996,2886.7000000000003,1154.6999999999994
SO12098,4/13/2020,April,Distributor,USD,Patrick Graham,South,San Bernardino,California,Dining Furniture,Furniture,9,196.28,140.2,1766.52,1261.8,504.72
SO12099,2/13/2020,February,Online,USD,Douglas Tucker,Midwest,Edison,New Jersey,Outdoor Furniture,Furniture,5,280.42,200.3,1402.1000000000001,1001.5,400.60000000000014
SO12100,5/26/2020,May,Online,USD,George Lewis,West,Temecula,California,Rugs,Decoratives,2,362.5,258.93,725.0,517.86,207.14
SO12101,1/18/2020,January,Distributor,USD,Adam Hernandez,Northeast,Centennial,Colorado,Clocks,Accessories,5,459.2,328.0,2296.0,1640.0,656.0
SO12102,1/12/2020,January,In-Store,USD,Roy Rice,Midwest,Waco,Texas,Wine Storage,Drinkware,8,611.98,437.13,4895.84,3497.04,1398.8000000000002
SO12103,1/25/2020,January,Distributor,USD,Chris Armstrong,Northeast,Broken Arrow,Oklahoma,Baseball,Sports,6,421.95,301.39,2531.7,1808.34,723.3599999999999
SO12104,3/6/2020,March,Distributor,USD,Keith Griffin,Northeast,Phoenix,Arizona,Bean Bags,Furniture,2,406.25,290.18,812.5,580.36,232.14
SO12105,4/13/2020,April,In-Store,USD,Keith Griffin,Northeast,Charlotte,North Carolina,Platters,Kitchenery,10,551.16,393.69,5511.599999999999,3936.9,1574.6999999999994
SO12106,4/14/2020,April,Online,USD,Joe Price,Northeast,Paradise,Nevada,Photo Frames,Decoratives,7,292.66,209.04,2048.6200000000003,1463.28,585.3400000000004
SO12107,4/4/2020,April,Online,USD,George Lewis,West,Fullerton,California,Vases,Decoratives,7,633.43,452.45,4434.009999999999,3167.15,1266.8599999999992
SO12108,3/8/2020,March,Distributor,USD,Adam Hernandez,Northeast,Wheeling (Township),Illinois,Bean Bags,Furniture,3,633.52,452.51,1900.56,1357.53,543.03
SO12109,4/27/2020,April,In-Store,USD,Joshua Bennett,Northeast,San Francisco,California,Vases,Decoratives,6,415.51,296.79,2493.06,1780.7400000000002,712.3199999999997
SO12110,2/14/2020,February,In-Store,USD,Anthony Berry,West,Lyons (Township),Illinois,Bathroom Furniture,Furniture,9,188.49,134.63,1696.41,1211.67,484.74
SO12111,2/27/2020,February,Distributor,USD,Joshua Kenedy,West,Akron,Ohio,Pendants,Collections,5,600.67,429.05,3003.35,2145.25,858.0999999999999
SO12112,4/6/2020,April,In-Store,USD,Nicholas Cunningham,South,Chula Vista,California,Cocktail Glasses,Drinkware,6,389.94,278.53,2339.64,1671.1799999999998,668.46
SO12113,1/6/2020,January,Wholesale,USD,George Lewis,West,Hayward,California,Rugs,Decoratives,10,293.09,209.35,2930.8999999999996,2093.5,837.3999999999996
SO12114,2/12/2020,February,Distributor,USD,Joe Price,Northeast,Chandler,Arizona,Candleholders,Decoratives,5,234.41,167.44,1172.05,837.2,334.8499999999999
SO12115,2/27/2020,February,Distributor,USD,Nicholas Cunningham,South,Waterbury (Town),Connecticut,Collectibles,Collections,10,550.09,392.92,5500.900000000001,3929.2000000000003,1571.7000000000003
SO12116,1/5/2020,January,In-Store,USD,Shawn Cook,Midwest,College Station,Texas,Festive,Decoratives,5,405.29,289.49,2026.45,1447.45,579.0
SO12117,5/23/2020,May,Online,USD,Joshua Kenedy,West,Durham,North Carolina,Wine Storage,Drinkware,2,280.45,200.32,560.9,400.64,160.26
SO12118,3/18/2020,March,In-Store,USD,Nicholas Cunningham,South,Renton,Washington,Candleholders,Decoratives,10,297.4,212.43,2974.0,2124.3,849.6999999999998
SO12119,1/11/2020,January,Online,USD,Anthony Berry,West,Fullerton,California,Bedroom Furniture,Furniture,6,411.16,293.69,2466.96,1762.1399999999999,704.8200000000002
SO12120,1/10/2020,January,Wholesale,USD,Stephen Payne,South,Greensboro,North Carolina,Cookware,Kitchenery,9,296.24,211.6,2666.16,1904.3999999999999,761.76
SO12121,4/27/2020,April,Wholesale,USD,Joshua Ryan,Midwest,Scottsdale,Arizona,Bakeware,Kitchenery,5,306.32,218.8,1531.6,1094.0,437.5999999999999
SO12122,3/14/2020,March,Wholesale,USD,Joshua Bennett,Northeast,Hillsboro,Oregon,Cookware,Kitchenery,7,246.84,176.31,1727.88,1234.17,493.71000000000004
SO12123,1/4/2020,January,Online,USD,Anthony Berry,West,Corpus Christi,Texas,Accessories,Accessories,2,606.99,433.57,1213.98,867.14,346.84000000000003
SO12124,5/6/2020,May,Wholesale,USD,Douglas Tucker,Midwest,Daly City,California,Wine Storage,Drinkware,1,202.53,144.67,202.53,144.67,57.860000000000014
SO12125,4/30/2020,April,In-Store,USD,Carl Nguyen,Midwest,College Station,Texas,Sculptures,Decoratives,7,233.35,166.68,1633.45,1166.76,466.69000000000005
SO12126,4/18/2020,April,Distributor,USD,Todd Roberts,West,Pomona,California,Table Lamps,Lighting,5,150.29,107.35,751.4499999999999,536.75,214.69999999999993
SO12127,4/25/2020,April,Online,USD,Jonathan Hawkins,West,Rockford,Illinois,Ornaments,Decoratives,9,465.26,332.33,4187.34,2990.97,1196.3700000000003
SO12128,4/4/2020,April,Online,USD,Keith Griffin,Northeast,Bridgeport (Town),Connecticut,Platters,Kitchenery,1,544.21,388.72,544.21,388.72,155.49
SO12129,4/16/2020,April,Online,USD,Paul Holmes,Midwest,Davie,Florida,TV and video,Electronics,6,586.2,418.71,3517.2000000000003,2512.2599999999998,1004.9400000000005
SO12130,2/27/2020,February,Wholesale,USD,Joshua Little,South,Oyster Bay,New York,Dinnerware,Kitchenery,4,594.39,424.56,2377.56,1698.24,679.3199999999999
SO12131,4/30/2020,April,In-Store,USD,George Lewis,West,Hayward,California,Sculptures,Decoratives,6,261.31,186.65,1567.8600000000001,1119.9,447.96000000000004
SO12132,4/11/2020,April,Wholesale,USD,Paul Holmes,Midwest,Baltimore,Maryland,Wardrobes,Furniture,3,401.25,286.61,1203.75,859.83,343.91999999999996
SO12133,2/26/2020,February,Wholesale,USD,Joe Price,Northeast,Chula Vista,California,Home Fragrances,Decoratives,4,398.72,284.8,1594.88,1139.2,455.68000000000006
SO12134,2/2/2020,February,Distributor,USD,Roger Alexander,Midwest,The Woodlands,Texas,Candles,Lighting,8,626.1,447.21,5008.8,3577.68,1431.1200000000003
SO12135,1/1/2020,January,Distributor,USD,Frank Brown,Northeast,Wichita,Kansas,Festive,Decoratives,9,380.59,271.85,3425.31,2446.65,978.6599999999999
SO12136,1/25/2020,January,In-Store,USD,Chris Armstrong,Northeast,Springfield,Illinois,Clocks,Accessories,5,527.4,376.71,2637.0,1883.55,753.45
SO12137,4/26/2020,April,Wholesale,USD,Jonathan Hawkins,West,Antioch,California,Ornaments,Decoratives,3,196.53,140.38,589.59,421.14,168.45000000000005
SO12138,4/6/2020,April,In-Store,USD,Joshua Little,South,Modesto,California,Candleholders,Decoratives,8,328.13,234.38,2625.04,1875.04,750.0
SO12139,1/27/2020,January,Distributor,USD,George Lewis,West,North Las Vegas,Nevada,Cookware,Kitchenery,10,606.27,433.05,6062.7,4330.5,1732.1999999999998
SO12140,3/23/2020,March,Online,USD,Keith Griffin,Northeast,Birmingham,Alabama,Vanities,Collections,3,477.21,340.86,1431.6299999999999,1022.58,409.04999999999984
SO12141,1/23/2020,January,Online,USD,Donald Reynolds,South,North Charleston,South Carolina,TV and video,Electronics,1,595.77,425.55,595.77,425.55,170.21999999999997
SO12142,1/24/2020,January,Wholesale,USD,Carl Nguyen,Midwest,Berkeley,California,Dining Furniture,Furniture,4,513.67,366.91,2054.68,1467.64,587.0399999999997
SO12143,5/11/2020,May,Online,USD,Paul Holmes,Midwest,Center,Indiana,Home Fragrances,Decoratives,1,534.14,381.53,534.14,381.53,152.61
SO12144,5/30/2020,May,Online,USD,Carl Nguyen,Midwest,Orange,California,Vases,Decoratives,6,367.4,262.43,2204.3999999999996,1574.58,629.8199999999997
SO12145,3/24/2020,March,In-Store,USD,Adam Hernandez,Northeast,Pearland,Texas,Candleholders,Decoratives,7,526.09,375.78,3682.63,2630.46,1052.17
SO12146,1/1/2020,January,Wholesale,USD,Joshua Bennett,Northeast,St. Petersburg,Florida,Dining Furniture,Furniture,7,542.31,387.36,3796.1699999999996,2711.52,1084.6499999999996
SO12147,3/7/2020,March,Distributor,USD,Donald Reynolds,South,Bellevue,Washington,Table Lamps,Lighting,9,613.72,438.37,5523.4800000000005,3945.33,1578.1500000000005
SO12148,1/29/2020,January,Online,USD,Donald Reynolds,South,Spring Valley,Nevada,Basketball,Sports,1,258.43,184.59,258.43,184.59,73.84
SO12149,3/10/2020,March,Distributor,USD,Samuel Fowler,Midwest,Warren,Michigan,Clocks,Accessories,2,588.93,420.67,1177.86,841.34,336.51999999999987
SO12150,1/3/2020,January,Distributor,USD,Douglas Tucker,Midwest,Charlotte,North Carolina,TV and video,Electronics,9,269.25,192.32,2423.25,1730.8799999999999,692.3700000000001
SO12151,3/5/2020,March,In-Store,USD,Stephen Payne,South,Lexington-Fayette,Kentucky,Vases,Decoratives,8,308.71,220.5,2469.68,1764.0,705.6799999999998
SO12152,2/24/2020,February,Distributor,USD,Keith Griffin,Northeast,San Bernardino,California,Ornaments,Decoratives,8,162.3,115.93,1298.4,927.44,370.96000000000004
SO12153,4/27/2020,April,Online,USD,Joshua Kenedy,West,Norman,Oklahoma,Dining Furniture,Furniture,6,529.07,377.91,3174.42,2267.46,906.96
SO12154,5/2/2020,May,Online,USD,Paul Holmes,Midwest,Augusta,Georgia,Cocktail Glasses,Drinkware,7,616.78,440.56,4317.46,3083.92,1233.54
SO12155,1/15/2020,January,Online,USD,Patrick Graham,South,Springfield,Missouri,Wardrobes,Furniture,2,390.56,278.97,781.12,557.94,223.17999999999995
SO12156,3/19/2020,March,Distributor,USD,Adam Hernandez,Northeast,Santa Maria,California,Computers,Electronics,8,175.69,125.5,1405.52,1004.0,401.52
SO12157,1/5/2020,January,Wholesale,USD,Roger Alexander,Midwest,Boulder,Colorado,Photo Frames,Decoratives,9,338.33,241.67,3044.97,2175.0299999999997,869.94
SO12158,1/16/2020,January,In-Store,USD,Todd Roberts,West,Detroit,Michigan,Candleholders,Decoratives,10,262.95,187.82,2629.5,1878.1999999999998,751.3000000000002
SO12159,2/12/2020,February,Online,USD,Shawn Cook,Midwest,Des Moines,Iowa,Collectibles,Collections,8,347.42,248.16,2779.36,1985.28,794.0800000000002
SO12160,5/30/2020,May,Distributor,USD,Roger Alexander,Midwest,Richardson,Texas,Phones,Electronics,2,237.22,169.45,474.44,338.9,135.54000000000002
SO12161,5/3/2020,May,Distributor,USD,Paul Holmes,Midwest,Lancaster,California,Photo Frames,Decoratives,7,482.65,344.75,3378.5499999999997,2413.25,965.2999999999997
SO12162,3/7/2020,March,Distributor,USD,Adam Hernandez,Northeast,Santa Clarita,California,Table Linens,Decoratives,5,471.55,336.82,2357.75,1684.1,673.6500000000001
SO12163,3/9/2020,March,Online,USD,Todd Roberts,West,Phoenix,Arizona,Clocks,Accessories,4,427.25,305.18,1709.0,1220.72,488.28
SO12164,1/25/2020,January,Online,USD,Frank Brown,Northeast,Gresham,Oregon,Vases,Decoratives,4,511.07,365.05,2044.28,1460.2,584.0799999999999
SO12165,3/15/2020,March,Wholesale,USD,Carl Nguyen,Midwest,Overland Park,Kansas,Outdoor Decor,Decoratives,9,250.29,178.78,2252.61,1609.02,643.5900000000001
SO12166,1/5/2020,January,Online,USD,Joshua Bennett,Northeast,Richmond,California,Baseball,Sports,6,528.29,377.35,3169.74,2264.1000000000004,905.6399999999994
SO12167,1/7/2020,January,Online,USD,Carl Nguyen,Midwest,Sioux Falls,South Dakota,Mirrors,Accessories,10,299.23,213.74,2992.3,2137.4,854.9000000000001
SO12168,3/22/2020,March,Distributor,USD,Jonathan Hawkins,West,High Point,North Carolina,Rugs,Decoratives,6,392.79,280.56,2356.7400000000002,1683.3600000000001,673.3800000000001
SO12169,1/25/2020,January,Distributor,USD,Jonathan Hawkins,West,Lansing,Michigan,Blankets,Beddings,7,233.43,166.74,1634.01,1167.18,466.8299999999999
